2021-06-19 00:04:05	51.3132	49.8885
2021-06-19 00:04:06	51.3152	49.8895
2021-06-19 00:04:07	51.3173	49.8905
2021-06-19 00:04:08	51.3194	49.8916
2021-06-19 00:04:09	51.3214	49.8926
2021-06-19 00:04:10	51.3235	49.8936
2021-06-19 00:04:11	51.3255	49.8947
2021-06-19 00:04:12	51.3276	49.8957
2021-06-19 00:04:13	51.3296	49.8967
2021-06-19 00:04:14	51.3317	49.8978
2021-06-19 00:04:15	51.3338	49.8988
2021-06-19 00:04:16	51.3358	49.8998
2021-06-19 00:04:17	51.3379	49.9009
2021-06-19 00:04:18	51.3399	49.9019
2021-06-19 00:04:19	51.342	49.9029
2021-06-19 00:04:20	51.3441	49.9039
2021-06-19 00:04:21	51.3461	49.905
2021-06-19 00:04:22	51.3482	49.906
2021-06-19 00:04:23	51.3502	49.907
2021-06-19 00:04:24	51.3523	49.9081
2021-06-19 00:04:25	51.3543	49.9091
2021-06-19 00:04:26	51.3564	49.9101
2021-06-19 00:04:27	51.3585	49.9111
2021-06-19 00:04:28	51.3605	49.9122
2021-06-19 00:04:29	51.3626	49.9132
2021-06-19 00:04:30	51.3646	49.9142
2021-06-19 00:04:31	51.3667	49.9153
2021-06-19 00:04:32	51.3688	49.9163
2021-06-19 00:04:33	51.3708	49.9173
2021-06-19 00:04:34	51.3729	49.9183
2021-06-19 00:04:35	51.3749	49.9194
2021-06-19 00:04:36	51.377	49.9204
2021-06-19 00:04:37	51.379	49.9214
2021-06-19 00:04:38	51.3811	49.9225
2021-06-19 00:04:39	51.3832	49.9235
2021-06-19 00:04:40	51.3852	49.9245
2021-06-19 00:04:41	51.3873	49.9255
2021-06-19 00:04:42	51.3893	49.9266
2021-06-19 00:04:43	51.3914	49.9276
2021-06-19 00:04:44	51.3935	49.9286
2021-06-19 00:04:45	51.3955	49.9296
2021-06-19 00:04:46	51.3976	49.9307
2021-06-19 00:04:47	51.3996	49.9317
2021-06-19 00:04:48	51.4017	49.9327
2021-06-19 00:04:49	51.4038	49.9338
2021-06-19 00:04:50	51.4058	49.9348
2021-06-19 00:04:51	51.4079	49.9358
2021-06-19 00:04:52	51.4099	49.9368
2021-06-19 00:04:53	51.412	49.9379
2021-06-19 00:04:54	51.4141	49.9389
2021-06-19 00:04:55	51.4161	49.9399
2021-06-19 00:04:56	51.4182	49.9409
2021-06-19 00:04:57	51.4202	49.942
2021-06-19 00:04:58	51.4223	49.943
2021-06-19 00:04:59	51.4244	49.944
2021-06-19 00:05:00	51.4264	49.945
2021-06-19 00:05:01	51.4285	49.9461
2021-06-19 00:05:02	51.4305	49.9471
2021-06-19 00:05:03	51.4326	49.9481
2021-06-19 00:05:04	51.4346	49.9491
2021-06-19 00:05:05	51.4367	49.9502
2021-06-19 00:05:06	51.4388	49.9512
2021-06-19 00:05:07	51.4408	49.9522
2021-06-19 00:05:08	51.4429	49.9532
2021-06-19 00:05:09	51.4449	49.9543
2021-06-19 00:05:10	51.447	49.9553
2021-06-19 00:05:11	51.4491	49.9563
2021-06-19 00:05:12	51.4511	49.9573
2021-06-19 00:05:13	51.4532	49.9584
2021-06-19 00:05:14	51.4552	49.9594
2021-06-19 00:05:15	51.4573	49.9604
2021-06-19 00:05:16	51.4594	49.9614
2021-06-19 00:05:17	51.4614	49.9625
2021-06-19 00:05:18	51.4635	49.9635
2021-06-19 00:05:19	51.4655	49.9645
2021-06-19 00:05:20	51.4676	49.9655
2021-06-19 00:05:21	51.4697	49.9665
2021-06-19 00:05:22	51.4717	49.9676
2021-06-19 00:05:23	51.4738	49.9686
2021-06-19 00:05:24	51.4758	49.9696
2021-06-19 00:05:25	51.4779	49.9706
2021-06-19 00:05:26	51.48	49.9717
2021-06-19 00:05:27	51.482	49.9727
2021-06-19 00:05:28	51.4841	49.9737
2021-06-19 00:05:29	51.4861	49.9747
2021-06-19 00:05:30	51.4882	49.9757
2021-06-19 00:05:31	51.4903	49.9768
2021-06-19 00:05:32	51.4923	49.9778
2021-06-19 00:05:33	51.4944	49.9788
2021-06-19 00:05:34	51.4965	49.9798
2021-06-19 00:05:35	51.4985	49.9809
2021-06-19 00:05:36	51.5006	49.9819
2021-06-19 00:05:37	51.5026	49.9829
2021-06-19 00:05:38	51.5047	49.9839
2021-06-19 00:05:39	51.5068	49.9849
2021-06-19 00:05:40	51.5088	49.986
2021-06-19 00:05:41	51.5109	49.987
2021-06-19 00:05:42	51.5129	49.988
2021-06-19 00:05:43	51.515	49.989
2021-06-19 00:05:44	51.5171	49.99
2021-06-19 00:05:45	51.5191	49.9911
2021-06-19 00:05:46	51.5212	49.9921
2021-06-19 00:05:47	51.5232	49.9931
2021-06-19 00:05:48	51.5253	49.9941
2021-06-19 00:05:49	51.5274	49.9951
2021-06-19 00:05:50	51.5294	49.9962
2021-06-19 00:05:51	51.5315	49.9972
2021-06-19 00:05:52	51.5335	49.9982
2021-06-19 00:05:53	51.5356	49.9992
2021-06-19 00:05:54	51.5377	50.0002
2021-06-19 00:05:55	51.5397	50.0013
2021-06-19 00:05:56	51.5418	50.0023
2021-06-19 00:05:57	51.5439	50.0033
2021-06-19 00:05:58	51.5459	50.0043
2021-06-19 00:05:59	51.548	50.0053
2021-06-19 00:06:00	51.55	50.0063
2021-06-19 00:06:01	51.5521	50.0074
2021-06-19 00:06:02	51.5542	50.0084
2021-06-19 00:06:03	51.5562	50.0094
2021-06-19 00:06:04	51.5583	50.0104
2021-06-19 00:06:05	51.5603	50.0114
2021-06-19 00:06:06	51.5624	50.0125
2021-06-19 00:06:07	51.5645	50.0135
2021-06-19 00:06:08	51.5665	50.0145
2021-06-19 00:06:09	51.5686	50.0155
2021-06-19 00:06:10	51.5707	50.0165
2021-06-19 00:06:11	51.5727	50.0175
2021-06-19 00:06:12	51.5748	50.0186
2021-06-19 00:06:13	51.5768	50.0196
2021-06-19 00:06:14	51.5789	50.0206
2021-06-19 00:06:15	51.581	50.0216
2021-06-19 00:06:16	51.583	50.0226
2021-06-19 00:06:17	51.5851	50.0236
2021-06-19 00:06:18	51.5871	50.0247
2021-06-19 00:06:19	51.5892	50.0257
2021-06-19 00:06:20	51.5913	50.0267
2021-06-19 00:06:21	51.5933	50.0277
2021-06-19 00:06:22	51.5954	50.0287
2021-06-19 00:06:23	51.5975	50.0297
2021-06-19 00:06:24	51.5995	50.0308
2021-06-19 00:06:25	51.6016	50.0318
2021-06-19 00:06:26	51.6036	50.0328
2021-06-19 00:06:27	51.6057	50.0338
2021-06-19 00:06:28	51.6078	50.0348
2021-06-19 00:06:29	51.6098	50.0358
2021-06-19 00:06:30	51.6119	50.0368
2021-06-19 00:06:31	51.614	50.0379
2021-06-19 00:06:32	51.616	50.0389
2021-06-19 00:06:33	51.6181	50.0399
2021-06-19 00:06:34	51.6201	50.0409
2021-06-19 00:06:35	51.6222	50.0419
2021-06-19 00:06:36	51.6243	50.0429
2021-06-19 00:06:37	51.6263	50.0439
2021-06-19 00:06:38	51.6284	50.045
2021-06-19 00:06:39	51.6305	50.046
2021-06-19 00:06:40	51.6325	50.047
2021-06-19 00:06:41	51.6346	50.048
2021-06-19 00:06:42	51.6366	50.049
2021-06-19 00:06:43	51.6387	50.05
2021-06-19 00:06:44	51.6408	50.051
2021-06-19 00:06:45	51.6428	50.0521
2021-06-19 00:06:46	51.6449	50.0531
2021-06-19 00:06:47	51.647	50.0541
2021-06-19 00:06:48	51.649	50.0551
2021-06-19 00:06:49	51.6511	50.0561
